example_id                                                                 | status | run_time        |
./spec/services/order/index_service_spec.rb[1:1:5:1]                       | passed | 0.00054 seconds |
./spec/services/order/index_service_spec.rb[1:1:5:2]                       | passed | 0.00068 seconds |
./spec/services/order/ship_service_spec.rb[1:1:1:1:1]                      | passed | 0.00366 seconds |
./spec/services/order/ship_service_spec.rb[1:1:1:1:2]                      | passed | 0.00368 seconds |
./spec/services/order/ship_service_spec.rb[1:1:1:2]                        | passed | 0.00456 seconds |
./spec/services/order/ship_service_spec.rb[1:1:1:3]                        | passed | 0.00488 seconds |
./spec/services/order/ship_service_spec.rb[1:1:1:4]                        | passed | 0.00457 seconds |
./spec/services/order/ship_service_spec.rb[1:1:2:1]                        | passed | 0.00402 seconds |
./spec/services/order/ship_service_spec.rb[1:1:3:1:1]                      | passed | 0.00287 seconds |
./spec/services/order/ship_service_spec.rb[1:1:4:1]                        | passed | 0.00355 seconds |
./spec/services/order/show_service_spec.rb[1:1:1:1:1]                      | passed | 0.00248 seconds |
./spec/services/order/show_service_spec.rb[1:1:1:1:2]                      | passed | 0.00258 seconds |
./spec/services/order/show_service_spec.rb[1:1:1:2]                        | passed | 0.00259 seconds |
./spec/services/order/show_service_spec.rb[1:1:1:3]                        | passed | 0.00275 seconds |
./spec/services/order/show_service_spec.rb[1:1:2:1]                        | passed | 0.00363 seconds |
./spec/services/order/show_service_spec.rb[1:1:3:1:1]                      | passed | 0.00278 seconds |
./spec/services/order/show_service_spec.rb[1:1:4:1:1]                      | passed | 0.00084 seconds |
./spec/services/order/update_service_spec.rb[1:1:1:1:1]                    | passed | 0.00314 seconds |
./spec/services/order/update_service_spec.rb[1:1:1:1:2]                    | passed | 0.00281 seconds |
./spec/services/order/update_service_spec.rb[1:1:1:2]                      | passed | 0.00318 seconds |
./spec/services/order/update_service_spec.rb[1:1:1:3]                      | passed | 0.00276 seconds |
./spec/services/order/update_service_spec.rb[1:1:2:1:1]                    | passed | 0.00276 seconds |
./spec/services/order/update_service_spec.rb[1:1:3:1]                      | passed | 0.00252 seconds |
./spec/services/order/update_service_spec.rb[1:1:4:1]                      | passed | 0.00068 seconds |
./spec/services/order/update_service_spec.rb[1:1:5:1]                      | passed | 0.00102 seconds |
./spec/services/order/update_service_spec.rb[1:1:5:2]                      | passed | 0.00233 seconds |
./spec/services/order/validate_service_spec.rb[1:1:1:1:1]                  | passed | 0.00247 seconds |
./spec/services/order/validate_service_spec.rb[1:1:1:1:2]                  | passed | 0.00255 seconds |
./spec/services/order/validate_service_spec.rb[1:1:1:2]                    | passed | 0.00279 seconds |
./spec/services/order/validate_service_spec.rb[1:1:1:3]                    | passed | 0.00257 seconds |
./spec/services/order/validate_service_spec.rb[1:1:2:1]                    | passed | 0.00343 seconds |
./spec/services/order/validate_service_spec.rb[1:1:3:1]                    | passed | 0.00267 seconds |
./spec/services/order/validate_service_spec.rb[1:1:4:1]                    | passed | 0.00132 seconds |
./spec/services/order/validate_service_spec.rb[1:1:5:1]                    | passed | 0.00326 seconds |
./spec/services/order/validate_service_spec.rb[1:1:6:1:1]                  | passed | 0.00236 seconds |
./spec/services/order/validate_service_spec.rb[1:1:7:1:1]                  | passed | 0.00097 seconds |
./spec/services/payment/bank/transfer_service_spec.rb[1:1:1:1:1]           | passed | 0.00748 seconds |
./spec/services/payment/bank/transfer_service_spec.rb[1:1:1:1:2]           | passed | 0.00405 seconds |
