example_id                                                                  | status | run_time        |
./spec/better_service/result_spec.rb[1:2:3:1]                               | passed | 0.00021 seconds |
./spec/better_service/result_spec.rb[1:3:1:1]                               | passed | 0.00023 seconds |
./spec/better_service/result_spec.rb[1:3:1:2]                               | passed | 0.00024 seconds |
./spec/better_service/result_spec.rb[1:4:1:1]                               | passed | 0.00019 seconds |
./spec/better_service/result_spec.rb[1:4:2:1]                               | passed | 0.00019 seconds |
./spec/better_service/result_spec.rb[1:5:1:1]                               | passed | 0.0006 seconds  |
./spec/better_service/result_spec.rb[1:5:2:1]                               | passed | 0.0002 seconds  |
./spec/better_service/result_spec.rb[1:6:1:1]                               | passed | 0.00022 seconds |
./spec/better_service/result_spec.rb[1:6:2:1]                               | passed | 0.00021 seconds |
./spec/better_service/result_spec.rb[1:7:1:1]                               | passed | 0.00024 seconds |
./spec/better_service/result_spec.rb[1:7:2:1]                               | passed | 0.00043 seconds |
./spec/better_service/result_spec.rb[1:8:1:1]                               | passed | 0.00065 seconds |
./spec/better_service/result_spec.rb[1:8:2:1]                               | passed | 0.00039 seconds |
./spec/better_service/result_spec.rb[1:8:3:1]                               | passed | 0.00042 seconds |
./spec/better_service/result_spec.rb[1:9:1]                                 | passed | 0.00057 seconds |
./spec/better_service/result_spec.rb[1:10:1]                                | passed | 0.0002 seconds  |
./spec/better_service/result_spec.rb[1:11:1:1]                              | passed | 0.00023 seconds |
./spec/better_service/result_spec.rb[1:11:2:1]                              | passed | 0.00028 seconds |
./spec/better_service/result_spec.rb[1:12:1:1]                              | passed | 0.00019 seconds |
./spec/better_service/result_spec.rb[1:12:1:2]                              | passed | 0.00019 seconds |
./spec/better_service/result_spec.rb[1:12:1:3]                              | passed | 0.00019 seconds |
./spec/better_service/result_spec.rb[1:12:2:1]                              | passed | 0.0002 seconds  |
./spec/better_service/result_spec.rb[1:12:2:2]                              | passed | 0.00018 seconds |
./spec/better_service/result_spec.rb[1:13:1:1]                              | passed | 0.00022 seconds |
./spec/better_service/result_spec.rb[1:13:1:2]                              | passed | 0.00018 seconds |
./spec/better_service/result_spec.rb[1:13:1:3]                              | passed | 0.00019 seconds |
./spec/better_service/result_spec.rb[1:13:1:4]                              | passed | 0.00018 seconds |
./spec/better_service/result_spec.rb[1:13:2:1]                              | passed | 0.00022 seconds |
./spec/better_service/result_spec.rb[1:13:2:2]                              | passed | 0.0009 seconds  |
./spec/better_service/result_spec.rb[1:13:2:3]                              | passed | 0.00024 seconds |
./spec/better_service/result_spec.rb[1:13:2:4]                              | passed | 0.00021 seconds |
./spec/better_service/result_spec.rb[1:13:3:1]                              | passed | 0.0002 seconds  |
./spec/better_service/result_spec.rb[1:13:3:2]                              | passed | 0.00042 seconds |
./spec/better_service/result_spec.rb[1:13:3:3]                              | passed | 0.00019 seconds |
./spec/better_service/result_spec.rb[1:13:3:4]                              | passed | 0.00019 seconds |
./spec/better_service/result_spec.rb[1:13:4:1]                              | passed | 0.0002 seconds  |
./spec/better_service/result_spec.rb[1:13:5:1]                              | passed | 0.0002 seconds  |
./spec/better_service/workflow/context_spec.rb[1:1:1]                       | passed | 0.00022 seconds |
./spec/better_service/workflow/context_spec.rb[1:2:1]                       | passed | 0.00021 seconds |
./spec/better_service/workflow/context_spec.rb[1:3:1]                       | passed | 0.0002 seconds  |
./spec/better_service/workflow/context_spec.rb[1:3:2]                       | passed | 0.00022 seconds |
./spec/better_service/workflow/context_spec.rb[1:4:1]                       | passed | 0.0002 seconds  |
./spec/better_service/workflow/context_spec.rb[1:5:1]                       | passed | 0.00021 seconds |
./spec/better_service/workflow/context_spec.rb[1:5:2]                       | passed | 0.00025 seconds |
./spec/better_service/workflow/context_spec.rb[1:5:3]                       | passed | 0.00023 seconds |
./spec/better_service/workflow/context_spec.rb[1:6:1]                       | passed | 0.00022 seconds |
./spec/better_service/workflow/context_spec.rb[1:7:1]                       | passed | 0.00023 seconds |
./spec/better_service/workflow/context_spec.rb[1:8:1]                       | passed | 0.00022 seconds |
./spec/better_service/workflow/execution_spec.rb[1:1:1]                     | passed | 0.00085 seconds |
